지역,구군,지역코드,주소,중심점X,중심점Y,경도,위도,건축년도,건물연령,연령대,노후등급,노후점수,겹침비율,홍수등급,홍수점수,산사태거리,산사태등급,산사태점수,노후홍수점수,노후홍수등급,노후홍수코드,홍수산사태점수,홍수산사태등급,홍수산사태코드,노후산사태점수,노후산사태등급,노후산사태코드,종합점수,종합등급,위험코드
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 571-14 27101 1 일반건축물,210863.37338928232,356127.00944835687,210863.37338928232,356127.00944835687,1990.0,36.0,30-50년,노후,5,0.0,없음,0,900.222194794152,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동3가 1 일반 92-13 27102 1 일반건축물,213720.03371637018,358123.1412492368,213720.03371637018,358123.1412492368,1980.0,46.0,30-50년,노후,5,0.0,없음,0,674.7592163134935,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 631-4 27104 1 일반건축물,210855.75853598444,355507.865731815,210855.75853598444,355507.865731815,1993.0,33.0,30-50년,노후,5,0.0,없음,0,812.7115109311545,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 525-9 27107 1 일반건축물,214060.41675415228,358051.07693545904,214060.41675415228,358051.07693545904,1976.0,50.0,50-100년,고령,6,0.0,없음,0,422.0189569201838,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 687-9 27109 1 일반건축물,211148.15368846,355272.3224619279,211148.15368846,355272.3224619279,1993.0,33.0,30-50년,노후,5,0.0,없음,0,470.10637094172637,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중앙동1가 1 일반 22-7 27114 1 일반건축물,212892.18793635973,357686.42847965815,212892.18793635973,357686.42847965815,1980.0,46.0,30-50년,노후,5,0.0,없음,0,417.85164831552356,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 156-29 27115 1 일반건축물,214254.59466656385,357996.57437790395,214254.59466656385,357996.57437790395,1990.0,36.0,30-50년,노후,5,0.0,없음,0,254.55844122715712,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동3가 1 일반 34-3 27118 1 일반건축물,213256.01971400392,358224.3151170796,213256.01971400392,358224.3151170796,1979.0,47.0,30-50년,노후,5,41.764340608549546,높음,3,923.5799911215054,안전,0,8,경고,D,3,관심,B,5,주의,C,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 291-5 27126 1 일반건축물,214339.2300971777,358660.6603059166,214339.2300971777,358660.6603059166,1974.0,52.0,50-100년,고령,6,0.0,없음,0,366.87872655688284,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 728-55 27127 1 일반건축물,213540.78039703457,359123.149294377,213540.78039703457,359123.149294377,1971.0,55.0,50-100년,고령,6,0.0,없음,0,1220.6555615733703,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 253-73 27129 1 일반건축물,214041.5239726827,358450.33446411596,214041.5239726827,358450.33446411596,1969.0,57.0,50-100년,고령,6,33.82332137695599,높음,3,649.3843238021689,안전,0,9,위험,E,3,관심,B,6,주의,C,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동3가 1 일반 216-19 27132 1 일반건축물,207796.04808709875,354984.51344331034,207796.04808709875,354984.51344331034,1995.0,31.0,30-50년,노후,5,0.0,없음,0,260.0,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 535-33 27133 1 일반건축물,210409.74658453985,357362.94198522286,210409.74658453985,357362.94198522286,1981.0,45.0,30-50년,노후,5,0.0,없음,0,556.0575509783138,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 428-11 27134 1 일반건축물,213587.06588950596,359063.84053721325,213587.06588950596,359063.84053721325,1978.0,48.0,30-50년,노후,5,0.0,없음,0,1212.4768039018313,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 26-50 27139 1 일반건축물,211602.5127607235,357315.5398540249,211602.5127607235,357315.5398540249,1981.0,45.0,30-50년,노후,5,0.0,없음,0,335.4101966249684,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 183 27141 1 일반건축물,213613.19262764588,356525.90828543226,213613.19262764588,356525.90828543226,1979.0,47.0,30-50년,노후,5,0.0,없음,0,286.53097563788805,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 112-4 27143 1 일반건축물,213311.4051629714,356448.75362201245,213311.4051629714,356448.75362201245,1995.0,31.0,30-50년,노후,5,0.0,없음,0,155.24174696260025,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 650-6 27145 1 일반건축물,210768.739583753,355337.51392901386,210768.739583753,355337.51392901386,1994.0,32.0,30-50년,노후,5,0.0,없음,0,743.3034373659252,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 367-27 27146 1 일반건축물,213242.41279953116,356043.57187813724,213242.41279953116,356043.57187813724,1986.0,40.0,30-50년,노후,5,0.0,없음,0,189.73665961010278,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동2가 1 일반 414-3 27147 1 일반건축물,209420.1521066569,353532.2124284465,209420.1521066569,353532.2124284465,1995.0,31.0,30-50년,노후,5,0.0,없음,0,250.0,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 풍남동2가 1 일반 30-2 27148 1 일반건축물,213842.57729751203,357978.9717457127,213842.57729751203,357978.9717457127,1970.0,56.0,50-100년,고령,6,0.0,없음,0,476.34021455258215,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 596-9 27150 1 일반건축물,210777.0024716939,357066.9309215126,210777.0024716939,357066.9309215126,1991.0,35.0,30-50년,노후,5,0.0,없음,0,80.62257748298549,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 풍남동3가 1 일반 89-6 27151 1 일반건축물,213635.1103383004,357747.96142130974,213635.1103383004,357747.96142130974,1979.0,47.0,30-50년,노후,5,0.0,없음,0,410.48751503547584,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 다가동2가 1 일반 98-4 27153 1 일반건축물,212719.62528795542,357473.01439626754,212719.62528795542,357473.01439626754,1978.0,48.0,30-50년,노후,5,0.0,없음,0,200.0,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 188-20 27154 1 일반건축물,213691.62854117437,356864.9974469682,213691.62854117437,356864.9974469682,1970.0,56.0,50-100년,고령,6,99.92494421926078,매우높음,4,210.95023109728987,관심,1,10,위험,E,5,주의,C,7,경고,D,11,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 93-1 27156 1 일반건축물,212407.53595727123,358275.529043914,212407.53595727123,358275.529043914,1996.0,30.0,30-50년,노후,5,0.0,없음,0,246.98178070456936,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 919-26 27167 1 일반건축물,214568.9295937877,356805.62060250464,214568.9295937877,356805.62060250464,1995.0,31.0,30-50년,노후,5,0.0,없음,0,72.80109889280519,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 662-14 27168 1 일반건축물,210733.27294879028,355252.73184592294,210733.27294879028,355252.73184592294,1993.0,33.0,30-50년,노후,5,0.0,없음,0,716.1005515987263,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 505-27 27169 1 일반건축물,213775.75762717106,358385.1279707302,213775.75762717106,358385.1279707302,1995.0,31.0,30-50년,노후,5,25.43239677614373,보통,2,854.2833253669417,안전,0,7,경고,D,2,안전,A,5,주의,C,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 289-31 27170 1 일반건축물,210607.00864549377,356646.00741117535,210607.00864549377,356646.00741117535,1985.0,41.0,30-50년,노후,5,0.0,없음,0,449.4441010848846,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 728 27172 1 일반건축물,213530.43046280617,359096.8222263485,213530.43046280617,359096.8222263485,1974.0,52.0,50-100년,고령,6,0.0,없음,0,1250.3599481749245,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 201-64 27175 1 일반건축물,211482.6660718309,356452.3115220558,211482.6660718309,356452.3115220558,1982.0,44.0,30-50년,노후,5,0.0,없음,0,690.0724599634447,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동2가 1 일반 218-17 27176 1 일반건축물,209806.5792667484,356398.82118577714,209806.5792667484,356398.82118577714,1981.0,45.0,30-50년,노후,5,0.0,없음,0,199.24858845171275,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 136-2 27177 1 일반건축물,213503.57797298583,356621.4061226438,213503.57797298583,356621.4061226438,1982.0,44.0,30-50년,노후,5,0.0,없음,0,152.97058540778355,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동1가 1 일반 412-29 27179 1 일반건축물,212855.6983845963,355785.0023746514,212855.6983845963,355785.0023746514,1978.0,48.0,30-50년,노후,5,0.0,없음,0,242.0743687382041,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 621-2 27180 1 일반건축물,210401.93705207724,357093.36890053697,210401.93705207724,357093.36890053697,1990.0,36.0,30-50년,노후,5,0.0,없음,0,445.5333881989093,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 색장동 1 일반 339-8 27181 1 일반건축물,217100.21729210037,356120.8830424296,217100.21729210037,356120.8830424296,1979.0,47.0,30-50년,노후,5,0.0,없음,0,72.80109889280519,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동1가 1 일반 583-22 27183 1 일반건축물,212357.66000162752,355606.92669095524,212357.66000162752,355606.92669095524,1995.0,31.0,30-50년,노후,5,3.90586769147599,낮음,1,161.24515496597098,주의,2,6,주의,C,3,관심,B,7,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 다가동3가 1 일반 64-18 27184 1 일반건축물,212670.37645023552,357727.1038378094,212670.37645023552,357727.1038378094,1988.0,38.0,30-50년,노후,5,0.0,없음,0,248.39484696748443,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 색장동 1 일반 273-1 27185 1 일반건축물,217235.91891200887,356045.9998289125,217235.91891200887,356045.9998289125,1990.0,36.0,30-50년,노후,5,0.0,없음,0,192.09372712298546,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동완산동 1 일반 43-8 27187 1 일반건축물,213199.70570157244,357067.1608145965,213199.70570157244,357067.1608145965,1978.0,48.0,30-50년,노후,5,0.0,없음,0,92.19544457292886,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 563-3 27188 1 일반건축물,210717.8759981097,356055.3166962237,210717.8759981097,356055.3166962237,1989.0,37.0,30-50년,노후,5,0.0,없음,0,890.8984229416955,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 622-4 27189 1 일반건축물,210862.56861233548,357516.5042211494,210862.56861233548,357516.5042211494,1994.0,32.0,30-50년,노후,5,0.0,없음,0,327.56678708318395,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동완산동 1 일반 400-2 27194 1 일반건축물,213086.75977552566,356930.43897647486,213086.75977552566,356930.43897647486,1996.0,30.0,30-50년,노후,5,0.0,없음,0,60.82762530298219,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서노송동 1 일반 668-6 27197 1 일반건축물,213143.50264434348,358964.5942162924,213143.50264434348,358964.5942162924,1975.0,51.0,50-100년,고령,6,0.0,없음,0,1254.9501982150528,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 568-12 27199 1 일반건축물,210999.90383218537,356196.59887073416,210999.90383218537,356196.59887073416,1987.0,39.0,30-50년,노후,5,0.0,없음,0,843.4453153583818,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 459-23 27201 1 일반건축물,213965.8388500242,358653.8753885623,213965.8388500242,358653.8753885623,1971.0,55.0,50-100년,고령,6,0.0,없음,0,726.9112738154499,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 교동 1 일반 111-4 27202 1 일반건축물,213808.9481738134,357184.33123937267,213808.9481738134,357184.33123937267,1990.0,36.0,30-50년,노후,5,0.0,없음,0,178.88543819998318,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 566-9 27204 1 일반건축물,210841.7554583343,355982.93179018924,210841.7554583343,355982.93179018924,1988.0,38.0,30-50년,노후,5,0.0,없음,0,1020.4410811016969,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 324-19 27205 1 일반건축물,210791.49520149565,356773.25346415956,210791.49520149565,356773.25346415956,1980.0,46.0,30-50년,노후,5,0.0,없음,0,254.95097567963924,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 621-1 27208 1 일반건축물,211158.30006856233,355611.7290490056,211158.30006856233,355611.7290490056,1993.0,33.0,30-50년,노후,5,10.517476737728563,보통,2,741.4849964766652,안전,0,7,경고,D,2,안전,A,5,주의,C,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동2가 1 일반 297-8 27209 1 일반건축물,212019.4667949307,354608.02822126786,212019.4667949307,354608.02822126786,1983.0,43.0,30-50년,노후,5,0.0,없음,0,511.5662224971465,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 615-6 27212 1 일반건축물,211009.14352594438,357726.1375998665,211009.14352594438,357726.1375998665,1994.0,32.0,30-50년,노후,5,0.0,없음,0,485.4894437575342,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동3가 1 일반 283-1 27214 1 일반건축물,207899.71423275798,355455.1919153919,207899.71423275798,355455.1919153919,1996.0,30.0,30-50년,노후,5,3.513613951113676,낮음,1,76.15773105863909,위험,3,6,주의,C,4,관심,B,8,경고,D,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동2가 1 일반 955 27215 1 일반건축물,208204.41326803566,356241.61864171206,208204.41326803566,356241.61864171206,1980.0,46.0,30-50년,노후,5,0.0,없음,0,245.96747752497689,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 572-9 27216 1 일반건축물,210827.45306206003,356125.06474608486,210827.45306206003,356125.06474608486,1990.0,36.0,30-50년,노후,5,0.0,없음,0,900.222194794152,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동2가 1 일반 336-1 27219 1 일반건축물,211954.79063005507,354507.7458617323,211954.79063005507,354507.7458617323,1996.0,30.0,30-50년,노후,5,0.0,없음,0,566.1271941887264,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중앙동4가 1 일반 66-2 27221 1 일반건축물,213232.28288013593,357418.6786070584,213232.28288013593,357418.6786070584,1978.0,48.0,30-50년,노후,5,0.0,없음,0,440.4543109109048,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 295-24 27223 1 일반건축물,210871.13325771192,358906.6309845923,210871.13325771192,358906.6309845923,1989.0,37.0,30-50년,노후,5,0.0,없음,0,477.07441767506253,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 160-3 27224 1 일반건축물,211732.51561630578,356746.22353054926,211732.51561630578,356746.22353054926,1993.0,33.0,30-50년,노후,5,0.0,없음,0,511.0772935672255,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동3가 1 일반 739-1 27225 1 일반건축물,210414.63313263722,354064.31694666843,210414.63313263722,354064.31694666843,1994.0,32.0,30-50년,노후,5,0.0,없음,0,823.4682750416072,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 전동 1 일반 212-1 27226 1 일반건축물,213559.72199933714,357212.87675021635,213559.72199933714,357212.87675021635,1971.0,55.0,50-100년,고령,6,0.0,없음,0,254.95097567963924,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 675-2 27229 1 일반건축물,210782.46398769334,355196.52724337677,210782.46398769334,355196.52724337677,1994.0,32.0,30-50년,노후,5,0.0,없음,0,640.7027391856539,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 110-1 2723 1 일반건축물,214041.25973460524,356934.38502490864,214041.25973460524,356934.38502490864,1969.0,57.0,50-100년,고령,6,0.0,없음,0,302.65491900843114,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 216-32 27230 1 일반건축물,211503.1060417023,356276.18644885626,211503.1060417023,356276.18644885626,1978.0,48.0,30-50년,노후,5,0.0,없음,0,652.1502894272147,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 154-10 27232 1 일반건축물,212349.46248944834,358308.64830655203,212349.46248944834,358308.64830655203,1971.0,55.0,50-100년,고령,6,0.0,없음,0,219.3171219946131,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동1가 1 일반 307-7 27233 1 일반건축물,211945.6269846765,357341.85632567765,211945.6269846765,357341.85632567765,1979.0,47.0,30-50년,노후,5,0.0,없음,0,269.2582403567252,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 138-1 27237 1 일반건축물,211482.95925914505,356040.256527305,211482.95925914505,356040.256527305,1992.0,34.0,30-50년,노후,5,0.0,없음,0,494.06477308142496,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 110-1 2724 1 일반건축물,214002.08124735267,356926.76754997345,214002.08124735267,356926.76754997345,1994.0,32.0,30-50년,노후,5,0.0,없음,0,300.8321791298265,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중앙동4가 1 일반 80-3 27240 1 일반건축물,213131.3277658672,357464.9623021859,213131.3277658672,357464.9623021859,1982.0,44.0,30-50년,노후,5,0.0,없음,0,496.4876634922564,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 665-1 27249 1 일반건축물,211020.59713933885,355278.8474308592,211020.59713933885,355278.8474308592,1993.0,33.0,30-50년,노후,5,0.0,없음,0,532.5410782277739,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 114-35 27252 1 일반건축물,211760.98741940345,356345.3362153867,211760.98741940345,356345.3362153867,1981.0,45.0,30-50년,노후,5,0.0,없음,0,427.20018726587654,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 57 27254 1 일반건축물,212161.4688464116,356656.1955601729,212161.4688464116,356656.1955601729,1979.0,47.0,30-50년,노후,5,0.0,없음,0,156.20499351813308,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 849-31 27256 1 일반건축물,214443.1333520223,356837.3347657857,214443.1333520223,356837.3347657857,1977.0,49.0,30-50년,노후,5,0.0,없음,0,196.468827043885,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 교동 1 일반 113-6 27257 1 일반건축물,213848.25440338012,357211.73826750513,213848.25440338012,357211.73826750513,1977.0,49.0,30-50년,노후,5,0.0,없음,0,136.01470508735443,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 613-6 27258 1 일반건축물,210749.38231356224,355548.97473795793,210749.38231356224,355548.97473795793,1995.0,31.0,30-50년,노후,5,0.0,없음,0,910.494371207203,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 922-2 2726 1 일반건축물,214560.1950107486,356851.65283570444,214560.1950107486,356851.65283570444,1972.0,54.0,50-100년,고령,6,0.0,없음,0,106.3014581273465,주의,2,6,주의,C,2,안전,A,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 다가동2가 1 일반 34-2 27264 1 일반건축물,212868.37111096366,357360.52084871405,212868.37111096366,357360.52084871405,1986.0,40.0,30-50년,노후,5,0.0,없음,0,356.93136595149497,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 253-103 27267 1 일반건축물,213968.78880026637,358627.3603935954,213968.78880026637,358627.3603935954,1995.0,31.0,30-50년,노후,5,0.0,없음,0,723.394774656273,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 274-11 27269 1 일반건축물,211188.8652892587,358629.1603813305,211188.8652892587,358629.1603813305,1978.0,48.0,30-50년,노후,5,0.0,없음,0,92.19544457292886,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서완산동2가 1 일반 80-127 27270 1 일반건축물,212308.34974164426,356887.38836994255,212308.34974164426,356887.38836994255,1976.0,50.0,50-100년,고령,6,0.0,없음,0,170.29386365926402,주의,2,6,주의,C,2,안전,A,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 559-4 27274 1 일반건축물,210578.57390508906,356024.2321970493,210578.57390508906,356024.2321970493,1990.0,36.0,30-50년,노후,5,0.0,없음,0,750.066663703967,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 680-8 27282 1 일반건축물,210935.85082577643,355173.91043413716,210935.85082577643,355173.91043413716,1995.0,31.0,30-50년,노후,5,0.0,없음,0,509.9019513592785,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 521-15 27283 1 일반건축물,213948.41418563089,358064.5989443168,213948.41418563089,358064.5989443168,1977.0,49.0,30-50년,노후,5,0.0,없음,0,501.59744815937813,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서노송동 1 일반 642-3 27285 1 일반건축물,212987.54637435608,358635.00475503865,212987.54637435608,358635.00475503865,1975.0,51.0,50-100년,고령,6,0.0,없음,0,924.1753080449619,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 840-14 27286 1 일반건축물,210343.06648804108,358960.97201202286,210343.06648804108,358960.97201202286,1996.0,30.0,30-50년,노후,5,0.0,없음,0,914.4397191723465,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 색장동 1 일반 97-1 27287 1 일반건축물,217787.96407169686,355403.1004435249,217787.96407169686,355403.1004435249,1994.0,32.0,30-50년,노후,5,0.0,없음,0,200.0,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 49-43 27288 1 일반건축물,212265.9694631586,356575.4347951763,212265.9694631586,356575.4347951763,1982.0,44.0,30-50년,노후,5,0.0,없음,0,40.0,매우위험,4,5,주의,C,4,관심,B,9,위험,E,9,경고,D
